Date,Close/Last,Open,High,Low,SP500_Daily_Return,SP500_Return_Lag1,SP500_Return_Lag3,SP500_Daily_Return_Pct,SP500_Cumulative_Return,SP500_Rolling_Vol_5d,SP500_Rolling_Vol_20d,SP500_Return_5d,SP500_Return_20d,SP500_MA_5d,SP500_MA_20d
2021-06-17,4221.86,4220.37,4232.29,4196.05,-0.0004356370007340127,-0.005390207201542929,0.0018152110447704484,-0.04356370007340127,0.9904106359907607,0.048321756326040834,0.06782840286402282,-0.004085695818531132,0.02579889592971263,4238.947999999999,4212.0644999999995
2021-06-18,4166.45,4204.78,4204.78,4164.4,-0.013124547000611053,-0.0004356370007340127,-0.0020116799642784233,-1.3124547000611053,0.9642873980481839,0.09239974232338118,0.07643189287358025,-0.01906795622775126,0.0017623920444709285,4222.749999999999,4212.431
2021-06-21,4224.79,4173.4,4226.24,4173.4,0.01400232812106239,-0.013124547000611053,-0.005390207201542929,1.400232812106239,0.9917919947197225,0.15713403315554847,0.09083108128646832,-0.00713488361162351,0.016586218015043785,4216.678,4215.8775000000005
2021-06-22,4246.44,4224.61,4255.84,4217.27,0.005124515064653945,0.01400232812106239,-0.0004356370007340127,0.5124515064653945,1.001998962802321,0.16340287776337867,0.08594736945396206,-3.532245872583939e-05,0.011767789280565877,4216.647999999999,4218.347
2021-06-23,4241.84,4249.27,4256.6,4241.43,-0.0010832603310065858,0.005124515064653945,-0.013124547000611053,-0.10832603310065858,0.9998302767432008,0.15713410316545628,0.08558812467852522,0.004294812605061926,0.012824339263585394,4220.276,4221.0325
2021-06-24,4266.49,4256.97,4271.28,4256.97,0.005811157422250579,-0.0010832603310065858,0.01400232812106239,0.5811157422250579,1.0114516052991385,0.16002873507858695,0.08745445201630066,0.010571170053009782,0.016801755962240206,4229.201999999999,4224.5575
2021-06-25,4280.7,4274.45,4286.12,4271.16,0.003330606657931945,0.005811157422250579,0.005124515064653945,0.3330606657931945,1.0181509594078557,0.08714843640926583,0.0878953314388945,0.027421425914147646,0.019000780788787086,4252.052000000001,4228.5485
2021-06-28,4290.61,4284.9,4292.14,4274.67,0.0023150419323942906,0.003330606657931945,-0.0010832603310065858,0.23150419323942906,1.0228230635047866,0.04319648783749689,0.08802290359076505,0.01557947258917003,0.02057510388643502,4265.215999999999,4232.8735
2021-06-29,4291.8,4293.21,4300.52,4287.04,0.00027734984069871516,0.0023150419323942906,0.005811157422250579,0.027734984069871516,1.0233840931592115,0.0425839193595287,0.08788824104175824,0.010681888829231267,0.021361053202730185,4274.2880000000005,4237.3615
2021-06-30,4297.5,4290.65,4302.43,4287.96,0.001328114078009257,0.00027734984069871516,0.003330606657931945,0.1328114078009257,1.0260713780585564,0.03361700310243814,0.08788252943666627,0.013121664183467496,0.021239888596332746,4285.42,4241.8305
2021-07-01,4319.94,4300.73,4320.66,4300.73,0.005221640488656032,0.001328114078009257,0.0023150419323942906,0.5221640488656032,1.0366507943991339,0.030166562622394342,0.08722456014051343,0.01252786248180593,0.030311124891183594,4296.11,4248.1849999999995
2021-07-02,4352.34,4326.6,4355.43,4326.6,0.0075001041681135305,0.005221640488656032,0.00027734984069871516,0.750010416811353,1.0519258875111985,0.047174553511409985,0.08585642024963284,0.016735580629336333,0.028948743347935624,4310.438,4254.3075
2021-07-06,4343.54,4356.46,4356.46,4314.37,-0.002021900862524517,0.0075001041681135305,0.001328114078009257,-0.20219008625245172,1.0477770967894031,0.06105077820065561,0.08638859610715935,0.012336241233763978,0.027687080624248628,4321.024,4260.1585
2021-07-07,4358.13,4351.01,4361.88,4329.79,0.003359011313352811,-0.002021900862524517,0.005221640488656032,0.3359011313352811,1.0546556032247434,0.05794752848805014,0.08653849406147365,0.015455053823570486,0.030958587832307316,4334.289999999999,4266.701999999999
2021-07-08,4320.82,4321.07,4330.88,4289.37,-0.00856101125941644,0.003359011313352811,0.0075001041681135305,-0.856101125941644,1.037065673471313,0.10230556519619621,0.09306947413951018,0.0054264107038974885,0.024000189593677,4338.954,4271.7654999999995
2021-07-09,4369.55,4329.38,4371.6,4329.38,0.01127795187024705,-0.00856101125941644,-0.002021900862524517,1.127795187024705,1.060039602093255,0.12434057621707721,0.09910257614524705,0.01148395579568251,0.03075358913752191,4348.875999999999,4278.284000000001
2021-07-12,4384.63,4372.41,4386.68,4364.03,0.0034511562975592103,0.01127795187024705,0.003359011313352811,0.345115629755921,1.0671491207392405,0.11678800147015302,0.0993291829956454,0.007418997596695176,0.03229945567212256,4355.334,4285.1435
2021-07-13,4369.21,4381.07,4392.37,4366.92,-0.003516830382495284,0.0034511562975592103,-0.00856101125941644,-0.3516830382495284,1.0598793079062765,0.12006522097875527,0.1009722172409777,0.00590992600505591,0.026805165505328965,4360.467999999999,4290.8465
2021-07-14,4374.3,4380.11,4393.68,4362.36,0.0011649703264435818,-0.003516830382495284,0.01127795187024705,0.11649703264435818,1.0622790061760425,0.11858324078150573,0.1001992053758715,0.0037103069435744374,0.030073541359066924,4363.702,4297.232
2021-07-15,4360.03,4369.02,4369.02,4340.7,-0.0032622362435132946,0.0011649703264435818,0.0034511562975592103,-0.32622362435132946,1.0555513648578585,0.09618610035742817,0.098528764824144,0.00907466638276988,0.032277387125032586,4371.544,4304.0485
2021-07-16,4327.16,4367.43,4375.09,4322.53,-0.007538938952254881,-0.0032622362435132946,-0.003516830382495284,-0.7538938952254881,1.0400546886049709,0.06841168220213938,0.10357959093258227,-0.009701227815221314,0.024941613412098107,4363.066,4309.3135
2021-07-19,4258.49,4296.4,4296.4,4233.13,-0.015869531055010655,-0.007538938952254881,0.0011649703264435818,-1.5869531055010655,1.007679977370234,0.10182701262263322,0.1089520339245783,-0.028768676034237828,0.02209074871893346,4337.838000000001,4313.9155
2021-07-20,4323.06,4265.11,4336.84,4262.05,0.01516265155019747,-0.015869531055010655,-0.0032622362435132946,1.516265155019747,1.0381217292914071,0.18258911820780174,0.11083390451451541,-0.010562550209305521,0.02326032773226605,4328.608,4318.829
2021-07-21,4358.69,4331.13,4359.7,4331.13,0.008241847210077813,0.01516265155019747,-0.007538938952254881,0.8241847210077813,1.0549196171797663,0.19684073332717797,0.11284197160963373,-0.0035685709713555447,0.026433906990326106,4325.486,4324.4415
2021-07-22,4367.48,4361.27,4369.87,4350.06,0.0020166609692362503,0.008241847210077813,-0.015869531055010655,0.20166609692362503,1.0590636933666508,0.1959984930731327,0.11249888449471264,0.0017087038391936371,0.029619221847122734,4326.976,4330.7235
2021-07-23,4411.79,4381.2,4415.18,4381.2,0.010145438559535647,0.0020166609692362503,0.01516265155019747,1.0145438559535647,1.0799537975578728,0.19100239543878672,0.11571586644517817,0.019557862431710538,0.034056097635292826,4343.902,4337.9885
2021-07-26,4422.3,4409.58,4422.73,4405.45,0.002382253008416102,0.010145438559535647,0.008241847210077813,0.2382253008416102,1.0849087737494716,0.0878431921826159,0.11558763594983693,0.03846668654851837,0.033078702081435374,4376.664,4345.0685
2021-07-27,4401.46,4416.38,4416.38,4372.51,-0.004712479931257563,0.002382253008416102,0.0020166609692362503,-0.47124799312575627,1.0750836829946744,0.09306429978261196,0.11772629280956962,0.018135302309012502,0.025835487261718137,4392.344,4350.611
2021-07-28,4400.64,4402.95,4415.47,4387.01,-0.00018630181803303003,-0.004712479931257563,0.010145438559535647,-0.018630181803303003,1.074697091131962,0.08559979434596812,0.11779131820390279,0.00962445138332857,0.02535998881588153,4400.7339999999995,4356.053
2021-07-29,4419.15,4403.59,4429.97,4403.59,0.004206206369982368,-0.00018630181803303003,0.002382253008416102,0.4206206369982368,1.0834236952524652,0.08713839877667988,0.11824933611570154,0.011830620861457808,0.028307155322861988,4411.068000000001,4362.1355
2021-07-30,4395.26,4395.12,4412.25,4389.65,-0.005406016994218166,0.004206206369982368,-0.004712479931257563,-0.5406016994218166,1.0721606713497733,0.06738362146470228,0.11972954402311617,-0.0037467785184697178,0.017435427343898358,4407.762000000001,4365.9015
2021-08-02,4387.16,4406.86,4422.18,4384.81,-0.0018428943907755624,-0.005406016994218166,-0.00018630181803303003,-0.18428943907755624,1.0683418980717572,0.06145207586259186,0.11746160981621026,-0.007946091400402588,0.008000294094670846,4400.734,4367.6425
2021-08-03,4423.15,4392.74,4423.79,4373.0,0.008203484714484954,-0.0018428943907755624,0.004206206369982368,0.8203484714484954,1.0853095092169176,0.08426068373512115,0.12021273120202074,0.004927910284314718,0.01832836810527816,4405.072,4371.623
2021-08-04,4402.66,4415.95,4416.17,4400.23,-0.00463244520307915,0.008203484714484954,-0.005406016994218166,-0.46324452030791496,1.0756494271840102,0.0935836686904304,0.12141701306052316,0.00045902414194287644,0.010217685108062424,4405.476,4373.8495
2021-08-05,4429.1,4408.86,4429.76,4408.86,0.006005460335342772,-0.00463244520307915,-0.0018428943907755624,0.6005460335342772,1.0881146574890406,0.0992505950251007,0.11790026021972547,0.0022515642148379644,0.025060058044537925,4407.465999999999,4379.2635
2021-08-06,4436.52,4429.07,4440.82,4429.07,0.0016752839177258672,0.006005460335342772,0.008203484714484954,0.16752839177258672,1.0916128423930997,0.08449342327606982,0.11185561015493271,0.009387385501654189,0.015326521037635432,4415.718,4382.611999999999
2021-08-09,4432.35,4437.77,4439.39,4424.74,-0.000939925887858073,0.0016752839177258672,-0.00463244520307915,-0.0939925887858073,1.0896468813351579,0.08219769671011634,0.11155268919367024,0.010300513316131799,0.010883472493688151,4424.755999999999,4384.9980000000005
2021-08-10,4436.75,4435.79,4445.21,4430.03,0.000992701388653705,-0.000939925887858073,0.006005460335342772,0.0992701388653705,1.0917212766960551,0.061623595700483806,0.11050783141907296,0.00307473180877893,0.015458172072296827,4427.476,4388.375
2021-08-11,4447.7,4442.18,4449.44,4436.42,0.0024680227644109376,0.000992701388653705,0.0016752839177258672,0.24680227644109376,1.0968836924237437,0.04048613365611564,0.11066311554878777,0.010230179028132946,0.016779827629563426,4436.484,4392.045
2021-08-12,4460.83,4446.08,4461.77,4435.96,0.002952087595835984,0.0024680227644109376,-0.000939925887858073,0.2952087595835984,1.1030738767620587,0.0241561090907162,0.10979132693717109,0.0071639836535637436,0.02311910697862185,4442.83,4397.085
2021-08-13,4468.0,4464.84,4468.37,4460.82,0.0016073241975147479,0.002952087595835984,0.000992701388653705,0.1607324197514748,1.1064541982933394,0.0241173567758201,0.10486262925054936,0.007095651546707771,0.03254790671017482,4449.126,4404.1269999999995
2021-08-16,4479.71,4461.65,4480.26,4437.66,0.0026208594449417255,0.0016073241975147479,0.0024680227644109376,0.26208594449417255,1.1119749186742736,0.012792657872103949,0.08200018718934145,0.010685076765147183,0.05194799095454039,4458.598,4415.188
2021-08-17,4448.08,4462.12,4462.12,4417.83,-0.0070607249129965854,0.0026208594449417255,0.002952087595835984,-0.7060724912996585,1.0970628447503663,0.06771044559116848,0.07423283893310509,0.0025536710429931997,0.028919330289193246,4460.864,4421.439
2021-08-18,4400.27,4440.94,4454.32,4397.59,-0.010748457761550978,-0.0070607249129965854,0.0016073241975147479,-1.0748457761550978,1.074522653340249,0.10069858816269661,0.08140332336484815,-0.010663938664927763,0.009539563492700909,4451.378,4423.518
2021-08-19,4405.8,4382.44,4418.61,4367.73,0.0012567410636163956,-0.010748457761550978,0.0026208594449417255,0.12567410636163956,1.077129791146104,0.09591852242843904,0.08125853280554332,-0.012336269259308197,0.00877393828935702,4440.372,4425.434
2021-08-20,4441.67,4410.56,4444.35,4406.8,0.008141540696354754,0.0012567410636163956,-0.0070607249129965854,0.8141540696354754,1.0940408278723308,0.12126379863760091,0.07834627768878573,-0.00589301700984779,0.006772761169502761,4435.106,4426.928
2021-08-23,4479.53,4450.29,4489.88,4450.29,0.008523820995256282,0.008141540696354754,-0.010748457761550978,0.8523820995256282,1.1118900570458727,0.138822602543752,0.08333437695312175,-4.018117244197761e-05,0.012941229676864952,4435.07,4429.7895
2021-08-24,4486.23,4484.4,4492.81,4482.28,0.0014956926284677152,0.008523820995256282,0.0012567410636163956,0.14956926284677152,1.1150487954363304,0.12379433590150281,0.08090811964602626,0.008576734231398708,0.01925951843251994,4442.7,4434.028
2021-08-25,4496.19,4490.45,4501.71,4485.66,0.0022201269217136943,0.0014956926284677152,0.008141540696354754,0.22201269217136943,1.1197444722078167,0.058351358631940936,0.08090422556584129,0.021798662354809872,0.021712750872600273,4461.884,4438.8055
2021-08-26,4470.0,4493.75,4495.9,4468.99,-0.005824931775569864,0.0022201269217136943,0.008523820995256282,-0.5824931775569864,1.107397105275565,0.09312642398251764,0.08356644669340474,0.014571700939670418,0.011506737721054927,4474.724,4441.348
2021-08-27,4509.37,4474.1,4513.33,4474.1,0.008807606263982137,-0.005824931775569864,0.0014956926284677152,0.8807606263982137,1.125958229220688,0.09557111886609938,0.08526384201850334,0.015242014827756112,0.025962059127332626,4488.264,4447.0535
2021-08-30,4528.79,4513.76,4537.36,4513.76,0.00430658828173347,0.008807606263982137,0.0022201269217136943,0.430658828173347,1.1351138560181044,0.08437198393125482,0.08505509180010043,0.010996689384823899,0.032282843570783815,4498.116,4454.135
2021-08-31,4522.68,4529.75,4531.39,4515.8,-0.001349146239944865,0.00430658828173347,-0.005824931775569864,-0.1349146239944865,1.1322332751874034,0.0882006090715107,0.0819252940988715,0.008124862077958817,0.022502063009393947,4505.406,4459.111500000001
2021-09-01,4524.09,4528.8,4537.11,4522.02,0.0003117620525883158,-0.001349146239944865,0.008807606263982137,0.03117620525883158,1.1328980246098728,0.08843919526659223,0.07914888168200089,0.006205253781535136,0.02758105327233995,4510.986,4465.183
2021-09-02,4536.95,4534.48,4545.85,4524.66,0.0028425606033477546,0.0003117620525883158,0.00430658828173347,0.28425606033477546,1.138960916505587,0.06229639428896896,0.07747219805669833,0.014977628635346685,0.024350319477997706,4524.375999999999,4470.5755
2021-09-03,4535.43,4532.42,4541.45,4521.3,-0.000335026835208585,0.0028425606033477546,-0.001349146239944865,-0.0335026835208585,1.1382443071990953,0.03721408189446457,0.07764223117839589,0.005779077786919329,0.022294501095453167,4529.588000000001,4475.521000000001
2021-09-07,4520.03,4535.38,4535.38,4513.0,-0.003395488410139813,-0.000335026835208585,0.0003117620525883158,-0.3395488410139813,1.1309839234359536,0.03628439959572373,0.07898169434228937,-0.001934291499495533,0.019781831308447906,4527.836,4479.905000000001
2021-09-08,4514.07,4518.09,4521.79,4493.95,-0.0013185753191903293,-0.003395488410139813,0.0028425606033477546,-0.13185753191903293,1.1281740606289197,0.03623384037496972,0.07940626424405622,-0.0019037384913370703,0.017427170789429125,4526.114,4483.771
2021-09-09,4493.28,4513.02,4529.9,4492.07,-0.004605599824548556,-0.0013185753191903293,-0.000335026835208585,-0.46055998245485563,1.1183725425486784,0.04586531281096122,0.08146845931203682,-0.006810209345967988,0.010247993344874917,4519.951999999999,4486.05
2021-09-10,4458.58,4506.92,4520.47,4457.66,-0.0077226435922087555,-0.004605599824548556,-0.003395488410139813,-0.7722643592208756,1.1020131064070537,0.04617043503978392,0.08593541589956098,-0.017273719128489406,-0.0005043904385506615,4504.278,4485.9375
2021-09-13,4468.73,4474.81,4492.99,4445.7,0.0022765095613401787,-0.0077226435922087555,-0.0013185753191903293,0.22765095613401787,1.1067983593418518,0.05923526203976823,0.08613518624114314,-0.014706433568592359,0.00016338406445837172,4490.937999999999,4485.974
2021-09-14,4443.05,4479.33,4485.68,4435.46,-0.00574659914561837,0.0022765095613401787,-0.004605599824548556,-0.574659914561837,1.0946914336900675,0.06259751538602577,0.08788998635076638,-0.01703086041464319,-0.008183565454013775,4475.5419999999995,4484.141
2021-09-15,4480.7,4447.49,4486.87,4438.37,0.008473908688851006,-0.00574659914561837,-0.0077226435922087555,0.8473908688851006,1.1124416576304754,0.1065291733450702,0.08954916525477234,-0.007392441854025322,0.007333501196021608,4468.8679999999995,4485.771999999999
2021-09-16,4473.75,4477.09,4485.87,4443.8,-0.0015510969268194286,0.008473908688851006,0.0022765095613401787,-0.15510969268194286,1.1091650558672392,0.10300455074575629,0.07981068415421855,-0.004346490759534194,0.016698975290152518,4464.9619999999995,4489.446
2021-09-17,4432.99,4469.74,4471.52,4427.76,-0.009110924839340617,-0.0015510969268194286,-0.00574659914561837,-0.9110924839340617,1.089948611569469,0.10912636775885297,0.08723300104161616,-0.005739495534452743,0.0061714104135457415,4459.843999999999,4490.8055
2021-09-20,4357.73,4402.95,4402.95,4305.91,-0.016977254629493954,-0.009110924839340617,0.008473908688851006,-1.6977254629493954,1.0544670218282968,0.14941263130420832,0.10173193712817535,-0.02483927200793068,-0.018898297262065933,4437.643999999999,4486.6085
2021-09-21,4354.19,4374.45,4394.87,4347.96,-0.0008123495489623656,-0.016977254629493954,-0.0015510969268194286,-0.08123495489623656,1.0527980764697564,0.15190818127485012,0.09542222608371392,-0.019999774929384206,-0.02798061403763341,4419.871999999999,4480.3415
2021-09-22,4395.64,4367.43,4416.75,4367.43,0.009519566210937302,-0.0008123495489623656,-0.009110924839340617,0.9519566210937302,1.072339823676395,0.15739786755387347,0.10263094046162007,-0.01898364094895877,-0.02019290138936236,4402.859999999999,4475.812
2021-09-23,4448.98,4406.75,4465.4,4406.75,0.012134751708511082,0.009519566210937302,-0.016977254629493954,1.2134751708511082,1.0974871528923678,0.1951121405627677,0.11233190747314932,-0.005536742106733827,-0.010500001112052626,4397.906,4473.4515
2021-09-24,4455.48,4438.04,4463.12,4430.27,0.0014610090402744635,0.012134751708511082,-0.0008123495489623656,0.14610090402744635,1.1005516005846032,0.18155734212584448,0.11072000994549698,0.005073325227442416,-0.0032483221476511392,4402.4039999999995,4472.7255000000005
2021-09-27,4443.11,4442.12,4457.3,4436.19,-0.0027763563072890074,0.0014610090402744635,0.009519566210937302,-0.27763563072890074,1.0947197208995343,0.10413216374367716,0.10583203443694374,0.019592769630059736,-0.014693848586388003,4419.48,4469.412499999999
2021-09-28,4352.63,4419.54,4419.54,4346.33,-0.020364114325326033,-0.0027763563072890074,0.012134751708511082,-2.0364114325326033,1.0520626090236211,0.20428432697867502,0.12482248083377659,-0.00035827559201584425,-0.03889780714053859,4419.168,4460.6044999999995
2021-09-29,4359.46,4362.41,4385.57,4355.08,0.001569166228234442,-0.020364114325326033,0.0014610090402744635,0.1569166228234442,1.0552826363679237,0.18808653862406569,0.12543782585705432,-0.008230883329845118,-0.03608922143507842,4411.931999999999,4452.443499999999
2021-09-30,4307.54,4370.67,4382.55,4306.24,-0.011909731939276913,0.001569166228234442,-0.0027763563072890074,-1.1909731939276913,1.0308047711093313,0.1513889281795751,0.1301152415958393,-0.031791556716370906,-0.047865979677681025,4383.644,4441.616
2021-10-01,4357.04,4317.16,4375.19,4288.52,0.011491477734391298,-0.011909731939276913,-0.020364114325326033,1.1491477734391298,1.0541417189194298,0.1947549211329051,0.13812772205896712,-0.022094140249759753,-0.03965439336999521,4363.956,4432.6205
2021-10-04,4300.46,4348.84,4355.51,4278.94,-0.012985880322420762,0.011491477734391298,0.001569166228234442,-1.2985880322420762,1.0274668803922502,0.20272376072183412,0.14332527633892475,-0.03210588979341045,-0.051807656605878605,4335.426,4420.872
2021-10-05,4345.72,4309.87,4369.23,4309.87,0.010524455523362564,-0.012985880322420762,-0.011909731939276913,1.0524455523362564,1.048804865400029,0.18705866654449968,0.15065293818911712,-0.0015875459205123565,-0.03856390333692461,4334.044,4412.156499999999
2021-10-06,4363.55,4319.57,4365.57,4290.49,0.004102887438675262,0.010524455523362564,0.011491477734391298,0.41028874386752623,1.0572108811465757,0.18947065809684865,0.1521622809097064,0.0009381895922890848,-0.03334463134156085,4334.862,4404.6305
2021-10-07,4399.76,4383.73,4429.97,4383.73,0.00829828923697451,0.004102887438675262,-0.012985880322420762,0.829828923697451,1.074282212059781,0.1597907573300679,0.15569155745083266,0.021408971245769015,-0.02081330342199894,4353.306,4399.9545
2021-10-08,4391.34,4406.51,4412.02,4386.22,-0.0019137407494954628,0.00829828923697451,0.010524455523362564,-0.19137407494954628,1.0703125736646086,0.1497327925700784,0.15372036853747892,0.007872316985843675,-0.015081034768917423,4360.166,4396.592500000001
2021-10-11,4361.19,4385.44,4415.88,4360.59,-0.0068657858421348195,-0.0019137407494954628,0.004102887438675262,-0.686578584213482,1.0560982509075485,0.11426294211916692,0.1547825971465393,0.014121745115638795,-0.02406500280840418,4372.312,4391.2155
2021-10-12,4350.65,4368.31,4374.89,4342.09,-0.0024167715692277048,-0.0068657858421348195,0.00829828923697451,-0.24167715692277048,1.0511291311112165,0.09459899709656923,0.15392623293494576,0.001134449527350867,-0.020796524909690528,4373.298,4386.5955
2021-10-13,4363.8,4358.01,4372.87,4329.92,0.003022536862308023,-0.0024167715692277048,-0.0019137407494954628,0.3022536862308023,1.0573287445193542,0.09209829229281069,0.15065512901462377,5.72928005866391e-05,-0.026089673488517318,4373.348,4380.7505
2021-10-14,4438.26,4386.75,4439.73,4386.75,0.01706311013337003,0.003022536862308023,-0.0068657858421348195,1.706311013337003,1.0924331714676359,0.14659735334318613,0.1640971548295344,0.00875047729876166,-0.007932942162615197,4381.048,4378.976000000001
2021-10-15,4471.37,4447.69,4475.82,4447.69,0.0074601307719690535,0.01706311013337003,-0.0024167715692277048,0.7460130771969053,1.1080429965583902,0.1468305660972288,0.16289754144129504,0.018224505504014665,0.008657813349454813,4397.054,4380.8949999999995
2021-10-18,4486.46,4463.72,4488.75,4447.47,0.0033748045900920953,0.0074601307719690535,0.003022536862308023,0.33748045900920953,1.115157229739287,0.11520662356414063,0.14943011635038284,0.028723811620223083,0.02954060944574355,4422.108,4387.3315
2021-10-19,4519.63,4497.34,4520.4,4496.41,0.00739335690054066,0.0033748045900920953,0.01706311013337003,0.739335690054066,1.1307953420395087,0.08993943769214091,0.15058116107152608,0.03884017330743683,0.03799558586097551,4455.904,4395.603499999999
2021-10-20,4536.19,4524.42,4540.87,4524.4,0.0036640167447334893,0.00739335690054066,0.0074601307719690535,0.3664016744733489,1.1386026118523418,0.08794763662480723,0.14806962089002396,0.039504560245657405,0.031974866003585234,4490.3820000000005,4402.630999999999
2021-10-21,4549.78,4532.24,4551.44,4526.89,0.002995906256131331,0.0036640167447334893,0.0033748045900920953,0.2995906256131331,1.1450096647965688,0.03569153248055881,0.14292334730278372,0.025126964170643307,0.02265687865533228,4512.686,4407.671
2021-10-22,4544.9,4546.12,4559.67,4524.0,-0.0010725793335062406,0.002995906256131331,0.00739335690054066,-0.10725793335062406,1.1427089717599368,0.047690560706922104,0.14313523638238002,0.016444624354504223,0.020069667016797244,4527.392,4412.142000000001
2021-10-25,4566.48,4553.69,4572.62,4537.36,0.004748179277871856,-0.0010725793335062406,0.0036640167447334893,0.47481792778718557,1.1528829380981573,0.04886100029196425,0.14297131928689255,0.017835888428738844,0.027766586917721936,4543.396,4418.3105000000005
2021-10-26,4574.79,4578.69,4598.53,4569.17,0.0018197824144636776,0.004748179277871856,0.002995906256131331,0.18197824144636776,1.156800716609307,0.0353697289669528,0.11759694890285144,0.012204538867119696,0.05104040545601163,4554.428,4429.4185
2021-10-27,4551.68,4580.22,4584.57,4551.66,-0.005051597996847845,0.0018197824144636776,-0.0010725793335062406,-0.5051597996847845,1.1459054264296835,0.0610369373673058,0.12061520415478386,0.003414759963758174,0.044092616975496934,4557.526,4439.0295
2021-10-28,4596.42,4562.84,4597.55,4562.84,0.009829337739032606,-0.005051597996847845,0.004748179277871856,0.9829337739032606,1.1669982556220835,0.08981182791516865,0.11123649731246943,0.010251045105477807,0.06706379975577703,4566.853999999999,4453.4735
2021-10-29,4605.38,4572.87,4608.08,4567.59,0.0019493431844783693,0.009829337739032606,0.0018197824144636776,0.19493431844783693,1.171222478902457,0.0856486831616914,0.10696192363422209,0.013307223481264785,0.05699741108642575,4578.95,4465.8904999999995
2021-11-01,4613.67,4610.62,4620.34,4595.06,0.0018000686154020507,0.0019493431844783693,-0.005051597996847845,0.18000686154020507,1.175130828343785,0.08365222061526774,0.089471857937676,0.01033399905397614,0.07283174358091915,4588.388000000001,4481.551
2021-11-02,4630.65,4613.34,4635.15,4613.34,0.0036803672564356127,0.0018000686154020507,0.009829337739032606,0.36803672564356127,1.183136108622885,0.08434246763541227,0.08559629425636449,0.01221039654279199,0.06556566000570663,4599.5599999999995,4495.7975
2021-11-03,4660.57,4630.65,4663.46,4621.19,0.00646129593037692,0.0036803672564356127,0.0019493431844783693,0.646129593037692,1.197241997076989,0.05407706415015505,0.08633459731153785,0.023923035011248484,0.06806843052102063,4621.338,4510.6485
2021-11-04,4680.06,4662.93,4683.0,4662.59,0.004181891914508462,0.00646129593037692,0.0018000686154020507,0.4181891914508462,1.2064306256187836,0.030219396705622376,0.084396086214309,0.018196770530108264,0.06370802043747847,4638.066,4524.663500000001
2021-11-05,4697.53,4699.26,4718.5,4681.32,0.0037328581257503046,0.004181891914508462,0.0036803672564356127,0.37328581257503046,1.214666918108529,0.026444484500833518,0.08229542660947177,0.02000920662355754,0.06972586955234616,4656.496,4539.973
2021-11-08,4701.7,4701.48,4714.92,4694.39,0.0008877005575269603,0.0037328581257503046,0.00646129593037692,0.08877005575269603,1.2166328791664704,0.031478013203513434,0.07362736975548641,0.01908025498139221,0.07807731376069382,4674.102,4556.9985
2021-11-09,4685.25,4707.25,4708.53,4670.87,-0.0034987345002870374,0.0008877005575269603,0.004181891914508462,-0.34987345002870374,1.20887746923766,0.060717060741222094,0.07492316487116284,0.011791001263321554,0.07690804822267938,4685.022,4573.728499999999
2021-11-10,4646.71,4670.26,4684.85,4630.86,-0.008225815057894437,-0.0034987345002870374,0.0037328581257503046,-0.8225815057894437,1.1907076516901611,0.0834008278223289,0.08611870512605221,-0.002973885168552237,0.06483111050002277,4682.25,4587.874
2021-11-11,4649.27,4659.39,4664.55,4648.31,0.0005509274303756584,-0.008225815057894437,0.0008877005575269603,0.05509274303756584,1.191914572627411,0.07375345363128942,0.06900753611528868,-0.006578975483220284,0.04754340665035395,4676.092,4598.424499999999
2021-11-12,4682.85,4655.24,4688.47,4650.77,0.007222639253044116,0.0005509274303756584,-0.0034987345002870374,0.7222639253044116,1.2077459808589892,0.09094530628177383,0.06877832237638594,-0.0031250465670255023,0.0472964661837425,4673.156000000001,4608.9985
2021-11-15,4682.8,4689.3,4697.42,4672.86,-1.0677258507119092e-05,0.007222639253044116,-0.008225815057894437,-0.0010677258507119092,1.2077224081844333,0.09023243254145029,0.06914002286377216,-0.004019822617351121,0.043762788479112746,4669.376,4618.8155
2021-11-16,4700.9,4679.42,4714.95,4679.42,0.003865208849406221,-1.0677258507119092e-05,0.0005509274303756584,0.3865208849406221,1.2162557163735803,0.0914538786669244,0.06668387167973948,0.0033402699962647997,0.04010726541774434,4672.505999999999,4627.879
2021-11-17,4688.67,4701.5,4701.5,4684.41,-0.0026016294752068125,0.003865208849406221,0.007222639253044116,-0.26016294752068125,1.2104898401772672,0.06038734590111831,0.06827094333996812,0.009030044913497903,0.03361411228365663,4680.898,4635.503
2021-11-18,4704.54,4700.72,4708.8,4672.78,0.00338475516511072,-0.0026016294752068125,-1.0677258507119092e-05,0.338475516511072,1.217971807081232,0.06002904162577608,0.06838547454007686,0.011887887775930306,0.03401483148635753,4691.952,4643.241
2021-11-19,4697.96,4708.44,4717.75,4694.22,-0.0013986489646171663,0.00338475516511072,0.003865208849406221,-0.13986489646171663,1.214869643109708,0.04561192600763838,0.06856926475693186,0.003226667520847215,0.03367730863165308,4694.974,4650.893999999999
2021-11-22,4682.94,4712.0,4743.83,4682.17,-0.0031971323723489764,-0.0013986489646171663,-0.0026016294752068125,-0.31971323723489764,1.2077884116731887,0.05344678574714216,0.06962494796451897,2.9896643033877623e-05,0.02550323224890949,4695.0019999999995,4656.717
