rnn,xgb,lgbm,optimized_ensemble,simple_ensemble
-0.26195347,-0.09933683,0.025703210017763607,0.025703210017763593,-0.11186236527837547
1.8442425,1.0864868,2.722928535149022,2.722928535149022,1.8845526414465652
1.5415579,0.9766788,1.331737030637912,1.3317370306379122,1.2833245559177968
0.60495234,0.063837476,-0.3675786000286828,-0.3675786000286828,0.10040373465103274
0.61753136,0.1688427,0.7673674980166728,0.7673674980166728,0.5179138633729079
0.16463006,0.10653109,0.15992131451034897,0.159921314510349,0.14369415117391068
0.6807061,0.4929847,1.2667037142382187,1.2667037142382187,0.8134648367122187
-2.602668,-2.6660604,-3.288337023906404,-3.2883370239064043,-2.85235509337733
-0.6543061,-0.5760307,0.621028708969838,0.6210287089698379,-0.2031026921155431
0.78216034,0.36514688,1.003794846471058,1.003794846471058,0.717034001329179
0.30380055,-0.061012227,0.643054460341364,0.643054460341364,0.2952809300206204
0.6522811,0.37745622,0.8539171680649175,0.8539171680649175,0.6278848404632692
0.6918084,0.39911357,0.660372569031568,0.660372569031568,0.583764855685185
2.566081,1.6583819,3.1091372014646605,3.109137201464661,2.4445333958190307
0.14938508,-0.5971915,-1.0812573818078548,-1.0812573818078548,-0.5096879332499673
-1.2476718,-1.7697206,-1.9642133107110569,-1.964213310711057,-1.6605352358793122
-0.17103086,-0.55625707,0.45805410140147046,0.4580541014014704,-0.08974461557669694
-1.3664497,-1.5233006,-1.3491840875877275,-1.3491840875877277,-1.4129781894131943
-0.46287292,-1.1439638,-0.007923788330634847,-0.007923788330635007,-0.5382535280458399
-0.07145566,-0.37416166,-0.19989204888549972,-0.19989204888549977,-0.21516978901296036
0.57798773,0.5487702,1.057717857155484,1.057717857155484,0.7281585724463998
-1.9862491,-1.5157975,-2.5743181862469497,-2.5743181862469497,-2.025454923776653
-0.5546815,-0.2640446,0.24560487859499056,0.24560487859499053,-0.19104039472655587
-1.3267851,-0.8021683,-1.2617262834960272,-1.2617262834960274,-1.1302265801248963
0.4599318,0.893334,1.1816834832889915,1.1816834832889918,0.8449830818726977
0.5061743,0.6401306,-0.038659691561496255,-0.038659691561496165,0.36921505141614674
1.3839587,1.3048404,1.6819862914759462,1.6819862914759465,1.45692847810449
1.0935642,1.0326079,0.6640749000109878,0.6640749000109879,0.9300823219152837
3.1418579,2.0978432,2.525510972331638,2.5255109723316385,2.588404081129589
-1.594725,-1.4130036,-2.851868409201001,-2.851868409201001,-1.9531989952870525
-8.118314,-5.2104206,-6.670050810429951,-6.670050810429952,-6.666261736106045
-2.5821426,-1.8921657,-1.5104456589548527,-1.510445658954853,-1.994917890956956
-4.014765,-3.0904107,-4.217693851728202,-4.217693851728202,-3.7742897822919694
-1.534401,-0.85483104,-0.38081047810651164,-0.38081047810651175,-0.9233475455891335
-0.09012744,1.1481413,1.8232725423487939,1.823272542348794,0.9604287797183764
-1.1979119,-0.8017532,-1.377314272110695,-1.3773142721106952,-1.1256597646690192
0.11337009,-0.21837415,0.5594806890764414,0.5594806890764414,0.15149221059609053
0.053399175,-0.16731453,0.21484630335069713,0.2148463033506971,0.03364364977908471
0.23224238,0.45594457,0.7488720808369618,0.7488720808369619,0.4790196747893327
0.4555611,0.77893424,0.6509435118377654,0.6509435118377656,0.6284796377400705
-0.0030108541,0.20674646,0.09388652251696748,0.09388652251696751,0.09920737579973593
1.2845868,1.1325314,2.7071684585729567,2.7071684585729567,1.7080955103609075
1.150592,1.0388018,0.7628875461537606,0.7628875461537608,0.984093768309188
1.5978644,1.3033625,1.0134820963115603,1.0134820963115605,1.3049030312290162
1.5122122,0.98440677,0.6173009475333385,0.6173009475333386,1.0379733112210332
0.7445561,0.8530902,0.018853089056033164,0.018853089056033282,0.5388331482283335
0.6500892,0.82983387,0.7233428466602217,0.7233428466602219,0.7344219521775527
-0.16541286,-0.59669346,-0.7680007681456349,-0.768000768145635,-0.5100356891819882
-2.8736084,-3.2645748,-3.30489891380569,-3.3048989138056903,-3.1476940102395106
-1.4888664,-1.4373703,-0.5015262873658097,-0.50152628736581,-1.142587638950631
-2.7730694,-2.6927795,-1.7439874741349939,-1.7439874741349943,-2.4032787989548288
0.7176456,1.3640087,2.61657335489765,2.61657335489765,1.5660758883746968
0.35157347,0.15739362,-0.6884715236963332,-0.6884715236963332,-0.05983480737412972
0.6129854,-0.012903219,0.42313646397348353,0.42313646397348353,0.341072874338614
0.9104578,0.5120667,0.5637498705303504,0.5637498705303505,0.6620914409132744
0.08739111,-0.10440854,-0.11448531288514904,-0.11448531288514906,-0.043834248147442516
0.8224892,0.20669203,0.3615442497748574,0.36154424977485744,0.463575163921331
0.10955891,-0.101415135,-0.7641926238963932,-0.7641926238963932,-0.2520162829104374
-0.9827017,-0.5513216,-0.7322397999574581,-0.7322397999574582,-0.7554210282898559
-0.9956295,-0.67670065,-0.3149564193285875,-0.3149564193285876,-0.6624288534653641
-0.66188645,-0.59966075,-0.47033743733135175,-0.4703374373313518,-0.5772948817212294
0.4372067,0.34851375,0.48388124242290376,0.4838812424229038,0.4232005699967825
1.18502,0.95020264,0.842079536376893,0.8420795363768931,0.9924340699310102
-0.20873483,0.05382617,-0.727477797217779,-0.727477797217779,-0.2941288180972512
0.014257014,0.18760985,-0.08859524298988641,-0.08859524298988639,0.037757207389398216
2.0916655,1.457533,1.5317320960030343,1.5317320960030345,1.693643574491653
0.7440661,0.8612313,0.96653567636306,0.9665356763630601,0.8572777075379919
0.46180677,0.2774055,1.3184768400511353,1.3184768400511353,0.6858963715341756
0.44074845,0.953398,0.7829632540333885,0.7829632540333886,0.7257032321489062
0.48849696,0.42790565,1.234685441534146,1.234685441534146,0.7170293399626759
-0.34957594,-0.15617248,-0.8755477145767387,-0.8755477145767387,-0.4604320352427223
-0.24870028,-0.051523108,-0.4848584141540095,-0.4848584141540095,-0.26169393149374476
0.19682918,-0.025021719,-0.26410952163078044,-0.26410952163078044,-0.030767351231103652
-0.62234753,-0.90886843,-0.6950282031007197,-0.6950282031007198,-0.7420813697479693
-0.26643902,-0.4280125,-0.129660858146009,-0.12966085814600906,-0.2747041230174095
0.28133,0.20433989,0.1716991941559498,0.17169919415594984,0.21912302508712425
1.2245283,1.1637862,1.4432268111054525,1.4432268111054527,1.2771804322184597
1.2990177,1.2256321,1.3333479563357293,1.3333479563357296,1.2859991921306273
3.0227768,1.8581612,4.040283491390621,4.040283491390621,2.973740514840575
1.8110443,1.5733625,1.3575733102921195,1.3575733102921197,1.5806600384435239
0.99395996,0.5486542,0.2636203656028654,0.26362036560286545,0.6020781957252471
1.3279908,1.5776323,1.2015829605765438,1.201582960576544,1.3690686399045022
0.6365238,0.20204139,-0.46024903933395794,-0.4602490393339579,0.12610537714365505
0.8122887,0.33778784,0.10588174110771763,0.10588174110771767,0.41865274987658374
2.4292037,2.3841095,2.9697253319009698,2.96972533190097,2.5943462720309545
-0.087942496,-1.0659667,-2.0643349414169005,-2.0643349414169005,-1.0727480492690937
0.8187993,0.20394044,0.5989748606917233,0.5989748606917233,0.5405715429066609
0.6809816,0.27376089,1.0097927891213292,1.0097927891213292,0.654845073587318
0.93680316,0.4267528,1.1837746660714927,1.1837746660714927,0.8491101914248725
0.4290049,0.31148005,0.3791239063945033,0.37912390639450333,0.3732029531070464
-0.17211677,-0.22908676,-0.7503965927394048,-0.7503965927394048,-0.38386670196161726
1.037529,0.8512011,1.312197511322036,1.3121975113220363,1.0669758534851124
0.9689227,0.78846097,1.2609012616302033,1.2609012616302033,1.0060949488687998
3.4596236,4.636283,6.844897301705676,6.844897301705677,4.98026785311169
1.5067991,1.5088993,1.852548080718056,1.8525480807180563,1.6227488378801398
-2.1817458,-2.0695965,-3.255760613290005,-3.2557606132900054,-2.5023676366301157
0.87690425,0.5415033,1.5584776913269212,1.5584776913269212,0.9922950835739192
0.5756355,0.27622575,-0.4834104493898773,-0.48341044938987726,0.12281692969657898
0.0050114244,-0.17997962,-0.22211118458013987,-0.2221111845801399,-0.13235979417397334
1.9237589,1.063879,2.41660270016296,2.41660270016296,1.8014135656121812
2.1291318,1.8915869,3.21158573417434,3.2115857341743403,2.410768102899422
1.1538819,1.0249679,1.3913616545610346,1.3913616545610348,1.190070450558024
0.13771853,0.14359449,-0.11389546149579463,-0.11389546149579462,0.05580584687124432
-0.18566935,-0.10503779,-0.8331974377724436,-0.8331974377724436,-0.3746348596444695
1.3365095,0.9894472,1.9159644489722258,1.915964448972226,1.4139736773317655
2.2728763,3.2529912,4.284816907633017,4.284816907633018,3.27022812326374
1.4829121,1.0946717,0.0072385749111960156,0.007238574911196167,0.8616074549122118
0.9090459,0.27185625,-0.37582333215210534,-0.3758233321521053,0.2683595970997092
2.5332148,2.629329,3.0517845592540267,3.051784559254027,2.738109444301717
1.6731389,2.1108654,0.8416456026604353,0.8416456026604356,1.541883271362072
0.9340674,-0.09088926,-0.9778787513551971,-0.9778787513551971,-0.044900199439057396
0.78464514,0.4000254,-0.6019254652954122,-0.6019254652954121,0.19424836740569998
2.3454404,2.4383752,3.119731614384196,3.1197316143841967,2.634515666098443
0.48672098,-0.818055,-1.4995408057936956,-1.4995408057936959,-0.6102916002197044
-8.071331,-6.7332754,-7.790737431803585,-7.790737431803586,-7.5317812898288965
-3.0129406,-2.6686661,-1.2301024213494944,-1.2301024213494949,-2.303903063637087
-0.11070548,0.26038185,1.9204206771704744,1.9204206771704744,0.6900323482703232
1.4459661,1.1598237,2.4211065695621996,2.4211065695621996,1.6756320769898903
7.490597,6.4429655,7.300118940630677,7.300118940630678,7.077893739792745
2.199938,1.352912,0.5037398615063753,0.5037398615063755,1.3521966231724132
2.0924654,1.3298637,1.8111756368415677,1.811175636841568,1.7445015286053922
1.6527611,0.72758794,1.3890554349185487,1.3890554349185487,1.2564681980530905
-0.87447006,-0.50812876,-1.9156488738065327,-1.9156488738065327,-1.099415916919886
0.16717628,0.015339604,1.0260615019966601,1.0260615019966601,0.40285912550056774
0.6265072,0.17165697,1.1404428700472529,1.1404428700472529,0.6462023529697
0.035785265,-0.034889594,-0.07989161629812529,-0.07989161629812529,-0.026331981583888695
-1.7706159,-1.5754933,-3.1201523854777817,-3.1201523854777817,-2.1554205919121903
-0.7687899,-0.74056816,0.12359337451135657,0.12359337451135648,-0.46192155797588974
-0.91957337,-0.39144698,-0.8161027525100747,-0.8161027525100747,-0.7090410422693901
-1.3034719,-1.2904627,-0.8191750169015053,-0.8191750169015055,-1.13770318429391
0.3053007,0.101914294,1.655045706015207,1.655045706015207,0.6874202350713735
1.2787327,0.7244366,0.9250163645928166,0.9250163645928167,0.9760618875882713
0.99102527,0.5206573,0.13838022317584683,0.13838022317584692,0.5500209111839411
1.486885,1.0838249,0.9400622099168261,0.9400622099168262,1.17025730508987
6.4548216,6.719402,8.331248088603722,8.331248088603724,7.168490344923572
7.0627637,6.5140257,8.009483088403638,8.00948308840364,7.19542431478689
3.0167344,2.5252733,2.8008290373318814,2.800829037331882,2.780945494540315
3.5656707,3.6786075,4.681220600369268,4.681220600369269,3.9751661848236104
1.7438196,1.2850535,0.0988701079486352,0.09887010794863538,1.0425810249049976
0.21868595,-1.6637452,-1.8342506004662114,-1.8342506004662116,-1.093103260241972
2.5784497,2.1671832,4.190433184656016,4.190433184656016,2.978688769987064
0.94413596,-0.016544824,-0.7476289818443055,-0.7476289818443055,0.059987387731433084
1.0727396,0.84054327,1.6775510820132051,1.6775510820132054,1.1969446510865145
2.2576766,2.4902947,3.2299279252569546,3.229927925256955,2.6592998199953195
3.453809,5.689878,6.131483429231859,6.13148342923186,5.091723559153947
1.2373358,0.44042963,0.34657103304008463,0.3465710330400847,0.6747788008184559
1.6761883,1.1956154,1.6067067128721155,1.6067067128721157,1.4928368244668935
2.0276394,1.1665001,0.7567133867010591,0.7567133867010593,1.3169509557639598
3.523566,4.3133435,4.962253668429579,4.96225366842958,4.266387654185999
2.5949078,2.8376613,2.4133331065978734,2.413333106597874,2.6153007111816318
2.0902104,2.3018494,2.107134810752483,2.1071348107524837,2.166398204587172
5.716936,7.712711,7.351771346034995,7.351771346034996,6.927139597237901
3.7135313,2.3875074,2.603961099019141,2.6039610990191413,2.9016666772731448
2.6008773,-0.9735558,-1.21792502894326,-1.2179250289432602,0.13646548425381733
5.8314314,5.701228,6.253272436237467,6.253272436237468,5.928643988959038
6.9084525,8.277592,9.350354764236494,9.350354764236496,8.178799819076552
7.0142994,8.572437,8.291743069588634,8.291743069588636,7.959493249555261
7.5733256,7.51018,7.777316656389617,7.777316656389618,7.620274095627593
2.987489,1.625773,1.174079804598688,1.1740798045986882,1.92911399370412
1.39829,-2.3637128,-0.9907307522848452,-0.9907307522848455,-0.6520511672680644
-5.008871,-6.8264523,-5.1733288254530105,-5.173328825453011,-5.669550719731082
-5.0658875,-3.776539,-5.36953153698215,-5.369531536982151,-4.737319279010326
2.1497214,1.6259747,4.632039647799518,4.632039647799518,2.8025785623331156
4.4128895,3.2551239,3.894613754027786,3.8946137540277865,3.8542091089068857
0.74581283,0.042049475,-1.7708138186894176,-1.7708138186894176,-0.32765050593887163
-0.27800864,-0.52062345,-1.0201860619727547,-1.0201860619727547,-0.6062727157653628
-0.13295497,-0.2780945,-1.0152871569782558,-1.0152871569782558,-0.47544554739495326
0.5541965,0.35754797,1.2002709229348087,1.2002709229348087,0.7040051327664979
0.016867682,0.22767963,0.07685213078333844,0.07685213078333847,0.10713314609154696
-0.3039928,-0.16945343,-1.2655911892062535,-1.2655911892062535,-0.5796791463893688
-9.198965,-6.358216,-8.636603677678119,-8.636603677678119,-8.064594694113735
-1.1238425,0.83510107,0.31451840387136604,0.31451840387136615,0.008592331364257022
-0.2873544,0.28265488,0.20334442483137297,0.203344424831373,0.0662149655380191
0.5861791,0.43805242,1.210663234993849,1.210663234993849,0.7449648896207525
1.4569372,0.66659707,0.08326902815345309,0.08326902815345319,0.7356010769097122
1.35687,1.2496469,1.8043411186843086,1.8043411186843088,1.470285985586013
-3.140184,-2.0615451,-4.007424921176466,-4.007424921176466,-3.0697179139924153
4.4721,6.199286,8.169314399104245,8.169314399104245,6.280233388059976
9.522181,7.92018,8.36553005801108,8.365530058011082,8.602629994109163
3.0283382,2.6558287,1.5230102076631913,1.5230102076631917,2.402392371975784
0.8566033,0.6490262,-0.012014869879119044,-0.012014869879118954,0.49787155653687565
1.1482708,1.7099897,1.2450917445462817,1.245091744546282,1.3677841253691871
4.1489334,3.853691,4.623202640409192,4.623202640409193,4.208609050709314
4.734499,4.0657916,3.898346943065331,3.8983469430653312,4.232879334822233
2.719048,2.769556,1.5319058497897096,1.53190584978971,2.3401699728486043
2.5162203,2.1459172,2.729861092724578,2.7298610927245783,2.4639995337056373
2.3525085,1.6987518,1.489468533493477,1.4894685334934772,1.8469096682791573
0.76445025,0.39891383,0.11801281230711849,0.11801281230711855,0.4271256216932135
12.889492,11.140516,9.660555957741956,9.660555957741957,11.230188091260665
4.4244385,4.880007,4.439642649342851,4.439642649342852,4.5813626386888275
1.3679461,1.3803141,-1.1775594547045865,-1.1775594547045862,0.5235669349745699
6.084215,4.981083,4.532531222619987,4.532531222619988,5.199276434354775
3.1130056,2.5858247,3.1287788987797485,3.128778898779749,2.94253650111099
1.5147858,1.9623647,1.6441394949837105,1.6441394949837107,1.7070966450665914
3.3750334,4.313506,4.184796767349258,4.184796767349259,3.9577787574513805
1.1111723,0.27040696,-1.260899438786914,-1.260899438786914,0.040226613704227754
1.6628393,0.7663719,1.2386447045249354,1.2386447045249354,1.22261861473463
3.105127,4.871554,6.448823695892831,6.448823695892832,4.808501483836022
1.082526,1.1315235,-0.10295632740317692,-0.10295632740317677,0.7036976706304189
4.247922,6.678571,6.861512071870522,6.861512071870523,5.929334920970187
2.2512596,2.4905932,1.6035043039374723,1.6035043039374728,2.1151190214174713
2.231548,2.9401941,3.759805119251534,3.7598051192515345,2.977182519507185
-1.1841806,-5.3135357,-5.417216741438947,-5.417216741438948,-3.9716443894294375
-13.115895,-7.95769,-8.12710022438105,-8.127100224381051,-9.733561911544985
-4.23512,-3.5592837,-4.035257432477308,-4.035257432477309,-3.9432203284954475
-6.843589,-4.077937,-5.070556092914862,-5.070556092914863,-5.330694016038353
-7.701209,0.71739435,0.31757629595760534,0.31757629595760545,-2.2220794734605023
-1.1429335,-1.1863953,-1.3190585236561594,-1.3190585236561596,-1.2161290996873477
-0.5244019,-0.9688129,-1.7257235306531502,-1.7257235306531504,-1.0729794587701662
7.476811,8.280336,9.875607733805673,9.875607733805674,8.544251523044274
3.3507063,2.918366,2.328526325570257,2.3285263255702575,2.8658662860746884
5.794026,6.979334,6.347046072504922,6.347046072504923,6.373468457070326
2.3886912,0.87004715,0.1845095154614223,0.1845095154614224,1.1477492649346912
1.5844005,0.7210919,1.04859497910362,1.04859497910362,1.1180291267422222
1.268705,0.30163792,0.31993946324402545,0.3199394632440255,0.6300941205376204
3.2562711,2.6177285,2.8517431855872046,2.851743185587205,2.908580927076432
3.8294833,3.6087646,2.4185683699925447,2.418568369992545,3.2856053502188693
4.4981995,4.0468397,4.103822735111217,4.103822735111218,4.216287304017379
3.9099529,3.3010356,2.633197254590697,2.6331972545906974,3.2813952587222084
2.929672,2.6409373,4.353682707121924,4.353682707121924,3.308097266611442
1.5835947,1.6894746,0.8482312471571372,0.8482312471571374,1.373766876290335
3.1348176,5.582163,5.933098148830116,5.933098148830117,4.8833593764329555
0.03079553,-0.59436923,-2.3262107830830963,-2.3262107830830963,-0.9632615003846934
-3.6248806,-5.2235503,-5.528389459780523,-5.528389459780524,-4.792273364441815
-1.192571,-1.2637004,-0.20631870822005424,-0.2063187082200544,-0.8875300394028192
1.8741274,0.18078464,2.051868083064423,2.051868083064423,1.3689267244553125
1.1290396,-1.3733429,-1.1289670048850624,-1.1289670048850626,-0.45775674378533654
0.94841117,0.55367416,1.7684584878941214,1.7684584878941214,1.0901812719987445
0.4890108,-0.14820695,0.4127210737283678,0.4127210737283678,0.25117497844880327
-0.17116316,-1.4299568,-0.7614909135835056,-0.7614909135835058,-0.7875369695668977
-4.3607454,-4.335792,-4.928166379267662,-4.928166379267663,-4.541567799029976
-3.1873498,-3.2347453,-2.583708332442252,-2.5837083324422525,-3.0019345437364477
-5.273699,-3.7695422,-4.721811121840022,-4.721811121840023,-4.588350874231505
-2.5956285,-2.0543094,-2.24018222960113,-2.2401822296011304,-2.2967066197669457
3.1581414,4.6735015,4.319473491232839,4.31947349123284,4.050372198595354
3.537541,4.0068426,3.27308653449905,3.2730865344990505,3.6058233534491464
2.7162797,2.8075798,1.7792296830918328,1.7792296830918333,2.434363061325614
4.778281,4.5614967,4.353844681260825,4.353844681260826,4.564540875910997
3.846384,4.0249195,3.2152036921277074,3.215203692127708,3.695502416825772
2.7573068,2.5149994,1.8934683804731671,1.8934683804731676,2.3885916075779696
1.5262343,1.0559198,1.1634405426161636,1.1634405426161638,1.248531526061467
0.9780191,0.7753061,0.8903213612610922,0.8903213612610923,0.8812155283946073
-0.6961419,-1.2374306,-1.2775964661694217,-1.277596466169422,-1.0703896656386271
0.15948056,-0.14787003,0.619213520005396,0.619213520005396,0.21027468095721502
0.69527465,0.2266508,1.0929684486729727,1.0929684486729727,0.6716312914008175
-0.2089443,-0.4971034,-0.9096813153781128,-0.9096813153781129,-0.5385763430448914
-2.4068215,-2.4531453,-2.2627182860108155,-2.262718286010816,-2.374228346974715
0.2181152,-0.018544966,2.2723283607530047,2.2723283607530047,0.823966194814028
-0.31313914,-0.70631486,-0.12933053431602953,-0.12933053431602964,-0.3829281788988002
0.9708832,0.28874233,2.0152607874915227,2.0152607874915227,1.0916287805254334
0.9691053,0.41094953,0.5653993003286065,0.5653993003286066,0.6484847106111428
0.45997298,-0.13802418,-0.10834890948847489,-0.1083489094884749,0.07119996234074051
4.0481577,4.7015357,5.524456159386521,5.524456159386522,4.758049692085546
1.6087698,1.1238629,0.941370636657646,0.9413706366576461,1.2246677578938572
0.76574117,-0.09301664,-0.0761656426862278,-0.07616564268622782,0.19885296743858527
-0.98310524,-0.98945534,-1.816238379791213,-1.8162383797912132,-1.2629330079803311
-1.5087166,-2.4632025,-2.2083944076744464,-2.208394407674447,-2.0601044891426215
-10.0269985,-8.481943,-9.885275821653977,-9.885275821653979,-9.4647391573482
-4.2324553,-3.034541,-2.651108959006253,-2.6511089590062533,-3.306035114224415
-1.9151014,-1.6636752,-1.5633962394288234,-1.5633962394288237,-1.7140576124685027
-3.1256044,-2.4610515,-3.6960337051105556,-3.696033705110556,-3.094229773956936
-4.053256,-4.8115454,-5.700210944038916,-5.700210944038917,-4.855004116966422
-1.7515625,-1.4495629,-2.0744453165411274,-2.0744453165411274,-1.7585235666394008
-0.89581186,-1.7449639,-1.95692541539981,-1.9569254153998101,-1.5325670319806006
-1.2005702,-1.8040884,-1.9836153811601307,-1.983615381160131,-1.662758026731925
5.76744,7.436852,10.011537641294492,10.011537641294494,7.738609979552591
3.5660589,2.701213,1.4102556154111958,1.4102556154111963,2.559175870318543
2.570369,2.3910363,1.0348413525610578,1.034841352561058,1.9987488766044184
1.1199033,0.851104,-0.6199171800680808,-0.6199171800680807,0.45036338901295087
6.2336364,7.496456,8.737269607399584,8.737269607399586,7.489120869906306
2.6326,1.8310413,0.6487356434360917,0.6487356434360919,1.7041256033743677
1.9888049,1.1108743,0.27241295157370954,0.2724129515737097,1.1240307277391288
1.3706032,0.86903244,0.9014825817863987,0.9014825817863988,1.0470394292447582
-3.3597631,-3.782802,-4.519022435651082,-4.519022435651083,-3.88719589534927
2.3754382,3.3446069,3.749001003455389,3.7490010034553896,3.1563486977256896
0.115053184,-0.054922428,-1.6702603493888994,-1.6702603493888994,-0.5367098643468426
0.46268648,-0.36562744,0.15559842406202867,0.15559842406202862,0.08421915510790055
1.3319055,1.2029773,1.7762582063056809,1.776258206305681,1.437046996731817
0.095340714,-0.19015007,-0.6951141323043356,-0.6951141323043356,-0.2633078285519762
-6.643948,-6.759482,-7.436897821365334,-7.436897821365335,-6.946775935470574
-1.8459965,-1.1199249,-0.02556018760339295,-0.025560187603393104,-0.9971605298603107
-17.81163,-12.183634,-11.328001569864643,-11.328001569864645,-13.774421874403123
-7.9810505,-4.9855084,-6.051192058169395,-6.051192058169396,-6.3392501715300975
-2.699843,-0.9210559,-1.1691868306706834,-1.1691868306706836,-1.5966951847576594
-6.5829926,-6.9965677,-7.468275106638457,-7.468275106638458,-7.015945128828217
-3.2354863,-2.5317104,-2.1683763173076116,-2.168376317307612,-2.6451909908603497
-4.418723,-5.286381,-5.9879869759373126,-5.987986975937313,-5.231030283381285
-3.5377276,-3.8904917,-5.163781596876656,-5.163781596876657,-4.197333638422183
-4.4409437,-11.46058,-5.828426544374846,-5.828426544374848,-7.243316711487579
3.4438174,6.802993,7.595674456876076,7.595674456876077,5.9474948054292325
-4.3627424,-2.8321297,-1.3533463792220033,-1.3533463792220037,-2.8494060938959413
-2.2651756,0.8639571,1.3500084851590324,1.3500084851590326,-0.017069976382536083
-8.697219,-5.421459,-4.723473636517185,-4.723473636517186,-6.280717243157909
-0.49828023,5.275284,5.22344300673245,5.223443006732451,3.33348225727955
-0.67248553,0.7889317,-0.9400001162673658,-0.9400001162673657,-0.2745179730781458
2.3488235,3.5942097,3.443764641195624,3.4437646411956244,3.1289326198598046
0.49143213,1.3523629,0.46078542996885125,0.4607854299688514,0.7681934970267671
-3.5103562,-2.2700644,-4.116496573466694,-4.116496573466694,-3.2989722922704736
-4.0373354,-2.4493284,-3.8189644670096774,-3.818964467009678,-3.4352094284563512
-0.43079633,0.2730253,0.7505607249956192,0.7505607249956192,0.1975965679559728
1.2689124,1.6343569,1.7219789909713743,1.7219789909713745,1.5417494272984822
0.7413193,0.777922,-0.7746228176671736,-0.7746228176671734,0.24820617178021298
1.1720788,0.8136567,0.46436993272541816,0.46436993272541827,0.8167018227823538
2.0861344,2.3675673,3.4082836284842375,3.408283628484238,2.6206618671485544
-0.26308417,-0.9038941,-1.9471741684148438,-1.947174168414844,-1.038050842545752
-2.700376,-2.147472,-3.105524437365318,-3.1055244373653186,-2.651124125300972
-2.395398,-2.7501934,-1.6988963668950325,-1.698896366895033,-2.2814958752992394
-7.6402664,-4.75181,-6.306121639741436,-6.306121639741437,-6.232732710683668
-3.7929745,-1.4610413,-2.351555242067061,-2.351555242067061,-2.5351903882044824
8.562905,8.000724,8.039336937451468,8.03933693745147,8.200988695947364
3.7652109,3.4196014,2.629052448989243,2.6290524489892433,3.2712883315885364
2.4894583,2.7964184,3.0593934082764913,3.0593934082764918,2.7817567197408457
-1.2779166,-0.99865097,-2.539242074591574,-2.539242074591574,-1.6052698445660063
7.6107597,7.1601963,7.7920146128713865,7.792014612871387,7.520990217433366
3.2876894,3.4874256,3.713763144735209,3.7137631447352093,3.4962927192859223
1.1608529,1.0081315,0.7492945261196594,0.7492945261196595,0.9727596464222107
-2.572923,-1.6675932,-2.542377288780586,-2.5423772887805867,-2.2609644915136946
-2.7855604,-1.652064,-2.081755869792526,-2.0817558697925262,-2.1731267747636056
-6.4530087,-5.676653,-6.302729394818574,-6.3027293948185745,-6.144130318292389
-3.953006,-1.8586193,-2.490608478111772,-2.4906084781117723,-2.767411319587876
-2.3989127,-2.0924478,-2.2574764871586672,-2.2574764871586677,-2.2496123838421145
-10.967867,-8.90229,-9.843524398603419,-9.84352439860342,-9.904560546808236
-5.6045265,-0.75681764,0.020169882011625423,0.02016988201162532,-2.113724818483918
0.096716076,1.7547455,1.5762272991225266,1.5762272991225268,1.1425629429514257
1.7506877,2.307858,2.2566947146078284,2.256694714607829,2.1050801013516165
-4.1538076,-1.4350759,-4.7589845662658545,-4.7589845662658545,-3.4492893220764116
-1.9615024,-0.5448641,0.20704755257236201,0.20704755257236193,-0.7664396462484624
3.2950907,4.632506,6.137817616453441,6.137817616453442,4.6884713951715735
1.2633744,1.0032657,-0.29419108323966,-0.2941910832396598,0.6574830343567182
3.1433232,3.217165,3.60681765208493,3.6068176520849304,3.322435196670725
1.7514366,1.8804266,0.9347749816272066,0.9347749816272068,1.5222126996150749
-0.4208842,0.3512028,-1.4804587759018586,-1.4804587759018586,-0.5167133939743256
0.72748417,1.2662834,1.156276241512899,1.1562762415128993,1.0500145804788683
1.1686298,0.92004734,1.448890586122163,1.4488905861221633,1.1791892513382063
0.99992067,1.4996661,1.6330182713599075,1.6330182713599077,1.3775350306541083
-1.0770425,-0.8588252,-1.4868231067726088,-1.486823106772609,-1.14089692465693
-0.8823013,-0.8910654,-0.8621624407809242,-0.8621624407809243,-0.8785097101543103
-0.9989776,-0.82701075,-0.8706917721053989,-0.870691772105399,-0.8988933549331636
-2.1896615,-1.993304,-1.981345988320312,-1.9813459883203122,-2.0547704223152667
-0.5063955,-0.16108112,0.8525193980057283,0.8525193980057283,0.061680914650997974
-1.4137713,-0.96637744,-1.5178379492212815,-1.5178379492212817,-1.29932886614566
-0.048013717,-0.05430321,0.4196959870062133,0.4196959870062133,0.10579301870537666
-1.8228542,-1.7417903,-1.8258056627268486,-1.8258056627268489,-1.7968166664757625
-1.6640533,-1.6633377,-0.7488013627528394,-0.7488013627528396,-1.3587308367887883
-0.35134858,-0.20064011,0.4343579922664269,0.43435799226642685,-0.039210242875810986
-1.716866,-1.9909844,-3.205052835656287,-3.2050528356562875,-2.3043010972980267
-1.875919,-2.0469382,-1.9523156407903723,-1.9523156407903726,-1.9583909751120903
-0.8024,-0.9642652,-0.341769629883837,-0.34176962988383713,-0.702811616714819
-0.15240376,-0.03199552,0.9475095050113177,0.9475095050113177,0.2543700760131669
-1.3132387,-2.770103,-2.6914011000031297,-2.69140110000313,-2.2582475661712906
-1.7583538,-2.7276955,-2.1235125599503086,-2.123512559950309,-2.20318724507092
6.4514403,6.5406995,6.774341455740947,6.774341455740948,6.588827090675042
