date,adj_close,close,high,low,open,volume,daily_returns,profit/loss,percentreturn,MA50,MA200,price_range,price_change,volatility,RSI,EMA12,EMA26,MACD,Signal_Line,RSI_Signal,MACD_Signal,day_of_week,week_of_year,month,is_weekend,BB_middle,BB_std,BB_upper,BB_lower,BB_width,stoch_k,stoch_d,ATR,OBV,vwap,rolling_mean_7,rolling_mean_30,rolling_vol_7,rolling_vol_30,rolling_return_7,rolling_return_30,rolling_max_7,rolling_min_7,close_lag_1,close_lag_3,close_lag_7,close_lag_30,trend_strength,volatility_volume_ratio,MACD_histogram
2021-03-13 00:00:00+00:00,61243.08594,61243.08594,61683.86328,56217.97266,57343.37109,60669829814.0,6.800637579,PROFIT,0.011104335,45541.961133,24991.1254104,5465.890619999998,3899.7148499999967,0.095318613,80.61059052966692,54353.198947779325,51149.238824947744,3203.9601228315805,2400.9991531159144,Overbought,Buy,5,10,3,1,51155.621093999995,4394.342969473624,59944.30703294724,42366.93515505275,17577.37187789449,97.60995847333908,96.85774574927473,3421.9260600000002,2331023875473.0,16227.817709702635,55809.454241428575,51231.38033833333,3433.071726772256,4174.603618943519,0.25209778018581863,0.27831224826200107,61683.86328,48918.67969,57332.08984,56008.55078,48912.38281,47909.33203,1.822325340900727,1.5711040115362998e-12,802.9609697156661
2021-03-14 00:00:00+00:00,59302.31641,59302.31641,61597.91797,59302.31641,61221.13281,43901225564.0,-3.134238649,LOSS,-0.005285188,46086.654609599995,25230.195176049998,2295.601560000003,-1918.8164000000033,0.037496882,77.79471429511652,55114.60163427481,51753.17049791457,3361.431136360239,2593.0855497647794,Overbought,Buy,6,10,3,1,51410.370898999994,4716.447033284214,60843.26496556842,41977.47683243157,18865.788133136855,85.62629007731753,92.7083768774692,3337.696707142858,2287122649909.0,16300.584058362247,56965.97209857142,51624.629166666666,2954.3136387324466,4362.875510925656,0.1580970138293103,0.248342315839035,61683.86328,49506.05469,61243.08594,57805.12109,51206.69141,47504.85156,1.826646773361,8.541192533528789e-13,768.3455865954597
2021-03-15 00:00:00+00:00,55907.19922,55907.19922,60540.99219,55393.16406,59267.42969,66419369890.0,-5.669607213,LOSS,-0.010141104,46559.0110158,25453.11418485,5147.828129999994,-3360.230469999995,0.086857624,62.869907339260486,55236.539724386384,52060.87632918015,3175.663395206233,2709.6011188530706,Neutral,Buy,0,11,3,0,51764.509571,4777.571771185174,61319.653113370354,42209.36602862965,19110.287084740703,61.84841538857344,81.69488797974336,3371.9042964285713,2220703280019.0,16403.234883313853,57488.925781428574,51918.01861966667,2209.8738630147022,4344.40383974794,0.07006544242515833,0.18685038200483017,61683.86328,51981.83203,59302.31641,57332.08984,52246.52344,47105.51563,1.829206857662725,1.307715266553246e-12,466.06227635316236
2021-03-16 00:00:00+00:00,56804.90234,56804.90234,56833.17969,53555.02734,55840.78516,59749798599.0,1.726546618,PROFIT,0.003039432,47047.781211,25679.42619655,3278.1523499999967,964.1171800000011,0.058705341,67.53371995975554,55477.82628063464,52412.28566331496,3065.5406173196825,2780.7890185463934,Neutral,Buy,1,11,3,0,52119.488086499994,4879.192128657865,61877.872343815725,42361.10382918426,19516.76851463146,67.77723454490527,71.75064667026543,3399.0103235714278,2280453078618.0,16491.65594559047,57771.89508857143,52187.605728999995,1919.524106846583,4389.635690869304,0.036129813876169425,0.16601115201708638,61683.86328,53290.89063,55907.19922,61243.08594,54824.11719,48717.28906,1.8321196451547197,9.825194791699686e-13,284.75159877328906
2021-03-17 00:00:00+00:00,58870.89453,58870.89453,58969.81641,54528.62891,56825.82813,60258313191.0,3.598832562,PROFIT,0.006113093,47573.8021094,25916.246343050003,4441.1875,2045.066399999996,0.078154382,67.4072137203122,55999.83678053701,52890.701134921255,3109.135645615752,2846.458343960265,Neutral,Buy,2,11,3,0,52708.340234999996,4950.881527841715,62610.10329068343,42806.57717931656,19803.526111366868,81.42193934765113,70.3491964270433,3411.893972857142,2340711391809.0,16584.33118123754,58180.80133857143,52551.80026033333,1781.171110686107,4477.861854029473,0.05110547782682695,0.2278824191963511,61683.86328,53555.02734,56804.90234,59302.31641,56008.55078,47945.05859,1.8356748689479074,1.2969892096427435e-12,262.67730165548664
2021-03-18 00:00:00+00:00,57858.92188,57858.92188,60116.25,54253.57813,58893.07813,55746041000.0,-1.755989469,LOSS,-0.00303495,48122.3296094,26146.98342315,5862.671869999998,-1034.15625,0.099547724,70.23945433272495,56285.84987276208,53258.717486408575,3027.132386353507,2882.593152438914,Overbought,Buy,3,11,3,0,53284.298243,4839.793800480756,62963.88584396151,43604.71064203849,19359.17520192302,74.73843485787742,74.64586958347796,3539.3590957142846,2284965350809.0,16669.59620277434,58188.48716571428,52840.43528666666,1779.3950463742885,4533.085126274961,0.0009307270529930189,0.1759974284111483,61683.86328,53555.02734,58870.89453,55907.19922,57805.12109,49199.87109,1.840454358753809,1.7857362103974344e-12,144.5392339145933
2021-03-19 00:00:00+00:00,58346.65234,58346.65234,59498.375,56643.70313,57850.44141,49063873786.0,0.857747885,PROFIT,0.001470089,48619.94070300001,26380.3125833,2854.6718699999983,496.2109300000011,0.049345723,70.39616908471808,56602.896406183296,53635.60154963757,2967.2948565457264,2899.533493260277,Overbought,Buy,4,11,3,0,53892.2082035,4661.904949055258,63216.01810161051,44568.398305389484,18647.619796221028,76.86723119522755,77.67586846691871,3539.413224999999,2334029224595.0,16745.728752541607,58333.42466571429,53047.02343766667,1738.8709017103913,4640.440512897691,0.017696241369037802,0.11884491748300441,61683.86328,53555.02734,57858.92188,56804.90234,57332.08984,52149.00781,1.8430388400241609,1.0057445365041768e-12,67.76136328544953
2021-03-20 00:00:00+00:00,58313.64453,58313.64453,60031.28516,58213.29688,58332.26172,50361731222.0,-0.031915765,LOSS,-5.47e-05,49099.885859199996,26612.02841335,1817.9882799999978,-18.617190000004484,0.031166086,70.3410746644098,56866.088425232025,53982.12325188664,2883.9651733453866,2896.419829277299,Overbought,Sell,5,11,3,1,54551.001953499996,4274.5422403545645,63100.08643420912,46001.91747279087,17098.168961418254,73.59835268926203,75.06800624745567,3534.291572857142,2283667493373.0,16824.88192917498,57914.93303571428,53268.151692666666,1186.7566367289428,4730.232970037134,-0.04783301437275678,0.128364429632023,61597.91797,53555.02734,58346.65234,58870.89453,61243.08594,51679.79688,1.8450260572609678,6.18844611648009e-13,-12.454655931912384
2021-03-21 00:00:00+00:00,57523.42188,57523.42188,58767.89844,56005.61719,58309.91406,51943414539.0,-1.348813834,LOSS,-0.002344808,49564.96382800001,26842.575351850002,2762.28125,-786.4921800000011,0.047372412,64.61869583956054,56967.216649042486,54244.441668783926,2722.7749802585604,2861.6908594735514,Neutral,Sell,6,11,3,1,54945.610938000005,4159.196753188057,63264.00444437612,46627.21743162389,16636.787012752233,65.83587786544446,72.10048724997803,3555.0270635714282,2231724078834.0,16903.461209833058,57660.805245714284,53322.66132833333,1018.7189431808852,4770.714899346567,-0.02999704965487704,0.02926004122484116,60540.99219,53555.02734,58313.64453,57858.92188,59302.31641,55888.13281,1.846505530050937,9.120003453841486e-13,-138.91587921499104
2021-03-22 00:00:00+00:00,54529.14453,54529.14453,58471.48047,54288.15625,57517.89063,56521454974.0,-5.19620254,LOSS,-0.009529221,49993.259530999996,27063.9945901,4183.324220000002,-2988.746100000004,0.072730835,54.84439194305308,56592.12863072826,54265.53076961475,2326.597861113507,2754.6722598015426,Neutral,Sell,0,12,3,0,55253.11875049999,3865.1011088043692,62983.32096810873,47522.91653289125,15460.404435217482,26.255455526387838,55.229895360364786,3653.263392142856,2175202623860.0,16985.113560906244,57463.94029,53270.315494999995,1454.166644541439,4747.7557548742025,-0.02464896666665828,-0.02799266398636835,60116.25,53555.02734,57523.42188,58346.65234,55907.19922,56099.51953,1.8472239700080162,1.2867827806884367e-12,-428.07439868803567
2021-03-23 00:00:00+00:00,54738.94531,54738.94531,55985.44141,53470.69531,54511.66016,56435023914.0,0.416947779,PROFIT,0.000761702,50417.294921600005,27285.13024925,2514.7460999999967,227.28515000000334,0.04613226,49.7990435370568,56307.02350446237,54300.598513346995,2006.4249911153747,2605.0228060643094,Neutral,Sell,1,12,3,0,55463.1539065,3706.2759224646247,62875.705751429254,48050.60206157075,14825.1036898585,17.253180016022114,36.448171135951476,3629.867744999999,2231637647774.0,17064.14040933677,57168.80357142857,53176.94882833333,1782.747440680752,4688.062504266331,-0.03636934392800151,-0.04867922596918439,60116.25,53470.69531,54529.14453,58313.64453,56804.90234,57539.94531,1.8477938152040103,8.174402489897029e-13,-598.5978149489347
2021-03-24 00:00:00+00:00,52774.26563,52774.26563,57262.38281,52514.33203,54710.48828,70567223787.0,-3.53903377,LOSS,-0.006705984,50762.574453,27498.1537405,4748.050780000005,-1936.222649999996,0.086785019,42.63994145128579,55763.52229300662,54187.53681828426,1575.9854747223653,2399.2153397959205,Neutral,Sell,2,12,3,0,55673.8087895,3400.451547078942,62474.71188365788,48872.90569534212,13601.806188315764,2.834753412285976,15.447796318231985,3685.631137857143,2161070423987.0,17161.061494165515,56297.85658571428,53129.180339,2242.54840703806,4684.501242299723,-0.10355930462196761,-0.026436552698135052,60116.25,52514.33203,54738.94531,57523.42188,58870.89453,54207.32031,1.8460357350550247,1.2298205079167033e-12,-823.2298650735552
2021-03-25 00:00:00+00:00,51704.16016,51704.16016,53392.38672,50856.57031,52726.74609,67999812841.0,-1.939406493,LOSS,-0.003750968,51047.2158594,27705.272783499997,2535.8164099999995,-1022.5859300000011,0.04809355,35.64169387030826,55139.005041774835,54003.58299174468,1135.4220500301526,2146.456681842767,Neutral,Sell,3,12,3,0,55812.65156300001,3158.577212329172,62129.80598765835,49495.49713834166,12634.308849316687,7.828271132484162,9.305401520264093,3609.1559707142856,2093070611146.0,17248.45905774879,55418.60491142858,53225.171485000006,2690.3431503221173,4622.342093601525,-0.10637532674329886,0.05898142853693589,60031.28516,50856.57031,52774.26563,54529.14453,57858.92188,48824.42578,1.842509050833147,7.072600348541303e-13,-1011.0346318126144
2021-03-26 00:00:00+00:00,55137.3125,55137.3125,55137.3125,51579.85547,51683.01172,56652197978.0,6.683629042,PROFIT,0.01212179,51411.4407812,27929.1115286,3557.4570299999978,3454.3007799999978,0.068832232,45.46637156260886,55138.74465073255,54087.56295531915,1051.1816954134047,1927.4016845568945,Neutral,Sell,4,12,3,0,56123.8980475,2718.9440347966656,61561.78611709333,50686.009977906666,10875.776139186666,39.53658778663305,16.73320411046774,3676.119140714284,2149722809124.0,17325.042195222704,54960.127791428575,53406.23750066666,2361.5648903756537,4585.956121455437,-0.05500469540734576,0.1092836572688316,60031.28516,50856.57031,51704.16016,54738.94531,58346.65234,49705.33203,1.8407832532930237,1.2149966719160644e-12,-876.2199891434898
2021-03-27 00:00:00+00:00,55973.51172,55973.51172,56568.21484,54242.91016,55137.56641,47266542233.0,1.516108466,PROFIT,0.002708618,51768.02484379999,28158.321504199997,2325.304680000001,835.9453100000028,0.042172784,37.53101736127207,55267.170353696776,54227.26286381402,1039.907489882753,1749.9028456220665,Neutral,Sell,5,12,3,1,56362.23906299999,2462.0064855295814,61286.25203405916,51438.22609194083,9848.02594211833,47.63779715514766,31.66755202475497,3451.7915735714278,2196989351357.0,17391.5495178851,54625.823104285715,53702.22617266667,1934.7905783580354,4449.003044946214,-0.04013010726496591,0.18855243021876977,58767.89844,50856.57031,55137.3125,52774.26563,58313.64453,47093.85156,1.8384627377764138,8.922333220845653e-13,-709.9953557393135
2021-03-28 00:00:00+00:00,55950.74609,55950.74609,56610.3125,55071.11328,55974.94141,47686580918.0,-0.043225257,LOSS,-7.73e-05,52101.7195312,28386.863496349997,1539.1992200000022,-24.1953199999989,0.027498005,41.277733764069914,55372.33585158958,54354.92828797595,1017.4075636136331,1603.4037892203798,Neutral,Sell,6,12,3,1,56547.4501955,2267.762528948886,61082.97525339777,52011.92513760223,9071.050115795544,52.601754065674804,46.59204633581851,3397.762834999999,2149302770439.0,17458.908483697338,54401.15513428572,54022.592318333336,1605.5372864176334,4241.771505769012,-0.027339746812711674,0.20740254186184015,58471.48047,50856.57031,55973.51172,51704.16016,57523.42188,46339.76172,1.8354165664656565,5.766403141228453e-13,-585.9962256067467
2021-03-29 00:00:00+00:00,57750.19922,57750.19922,58342.09766,55139.33984,55947.89844,57625587027.0,3.221391387,PROFIT,0.005578148,52478.654687400005,28623.7987991,3202.757819999999,1802.300780000005,0.057245364,55.23072448114517,55738.160985191185,54606.429838496246,1131.7311466949395,1509.0692607152919,Neutral,Sell,0,13,3,0,56693.75429699999,2245.0040632030277,61183.76242340605,52203.746170593935,8980.016252812115,74.44781181194402,58.22912101092217,3258.829241428571,2206928357466.0,17542.52496991802,54861.30580428572,54407.983854666665,2048.7412557224916,4025.1436342344005,0.05907033234728076,0.25031680661525546,58342.09766,50856.57031,55950.74609,55137.3125,54529.14453,46188.45313,1.8333923828814105,9.934018368121464e-13,-377.33811402035235
2021-03-30 00:00:00+00:00,58917.69141,58917.69141,59447.22266,57251.55078,57750.13281,54414116432.0,2.021741833,PROFIT,0.003431468,52733.079218800005,28866.382680950002,2195.6718800000017,1167.5585999999967,0.038020205,55.90598368889576,56227.31951208485,54925.78254749652,1301.5369645883256,1467.5628014898987,Neutral,Sell,1,13,3,0,56839.211328499994,2292.0234578433306,61423.258244186654,52255.164412813334,9168.09383137332,87.05615496295854,71.3685736135258,3181.509207857143,2261342473898.0,17624.06525479381,55458.269532857135,54867.314584,2553.715483906771,3704.2506061996814,0.07633954356143935,0.30528583985173285,59447.22266,50856.57031,57750.19922,55973.51172,54738.94531,45137.76953,1.8267990070539917,6.987195142185747e-13,-166.02583690157303
2021-03-31 00:00:00+00:00,58918.83203,58918.83203,59930.02734,57726.41797,58930.27734,65520826225.0,-0.019421786,LOSS,-3.3e-05,52981.83375,29108.765986599996,2203.6093699999983,-11.445310000002792,0.037393501,50.15149001409618,56641.39836099486,55221.56399064493,1419.834370349934,1458.017115261906,Neutral,Sell,2,13,3,0,56894.896875499995,2329.941066417893,61554.77900833578,52235.01474266421,9319.764265671576,87.06847309963482,82.85747995817914,3021.682198571429,2326863300123.0,17722.583298058973,56336.06473285715,55176.900912000005,2533.335140039352,3639.087289502244,0.11643111138825701,0.1871319239692799,59930.02734,50856.57031,58917.69141,55950.74609,52774.26563,49631.24219,1.8201332813074176,5.707116829020115e-13,-38.182744911971895
2021-04-01 00:00:00+00:00,59095.80859,59095.80859,59586.07031,58505.27734,58926.5625,61669163792.0,0.287215284,PROFIT,0.000486016,53265.38625,29352.62625025,1080.7929700000022,169.24609000000055,0.018341354,54.126530956682096,57018.99993468796,55508.54507207864,1510.4548626093238,1468.5046647313895,Neutral,Buy,3,13,4,0,56983.08281299999,2380.1948348157775,61743.47248263155,52222.69314336844,9520.779339263114,89.80375319239486,87.9761270849961,2680.1194199999995,2388532463915.0,17815.338455960235,57392.014508571425,55534.12825566667,1676.4624597504308,3470.8818948025364,0.14296041957023053,0.2215180740856948,59930.02734,51579.85547,58918.83203,57750.19922,51704.16016,48378.98828,1.814671906897814,2.9741531864875593e-13,41.950197877934215
2021-04-02 00:00:00+00:00,59384.3125,59384.3125,60267.1875,58869.28125,59098.87891,58727860620.0,0.482976325,PROFIT,0.000813306,53494.8858594,29596.1436233,1397.90625,285.43359000000055,0.023653685,53.50850616743192,57382.8941755052,55795.63895562837,1587.2552198768317,1492.2547757604782,Neutral,Buy,4,13,4,0,56890.144141,2237.088650980959,61364.32144296191,52415.96683903808,8948.354603923828,90.61830927584464,89.16351185595812,2576.064732857143,2447260324535.0,17904.231395630668,57998.728794285715,55828.997266000006,1481.6664515268228,3406.9919073156398,0.07702587970714014,0.17503715852923696,60267.1875,54242.91016,59095.80859,58917.69141,55137.3125,50538.24219,1.8074951432958097,4.0276769407712165e-13,95.00044411635349
2021-04-03 00:00:00+00:00,57603.89063,57603.89063,60110.26953,57603.89063,59397.41016,59641344484.0,-3.019524802,LOSS,-0.005241876,53696.866640800006,29830.178320600004,2506.378899999996,-1793.5195299999978,0.042196771,47.85380803030802,57416.893630042854,55929.583524100344,1487.3101059425098,1491.2658417968846,Neutral,Sell,5,13,4,1,56805.222852,2171.9912462667335,61149.20534453347,52461.24035946653,8687.964985066938,71.69902019997055,84.04036088940336,2625.235491428571,2387618980051.0,17991.813252848013,58231.64006714286,56130.421354666665,1214.2674192224652,3130.6242143889353,0.02912768664856613,0.18621303889532448,60267.1875,55071.11328,59384.3125,58918.83203,55973.51172,48561.16797,1.8000853385351117,7.075087150545398e-13,-3.9557358543747796
2021-04-04 00:00:00+00:00,58758.55469,58758.55469,58913.74609,57168.67578,57604.83984,50749662970.0,2.002808873,PROFIT,0.00340854,53929.92742199999,30069.096567700002,1745.0703100000028,1153.7148499999967,0.030293814,53.65431848101792,57623.30302388242,56139.13694379661,1484.166080085808,1489.8458894546695,Neutral,Sell,6,13,4,1,56947.790625500005,2203.2980175448733,61354.38666058975,52541.19459041026,8813.192070179488,83.96882181539462,82.0953837637366,2552.5775671428573,2438368643021.0,18065.74857017069,58632.75558142857,56458.129688,682.5904441318139,2852.8500194526505,0.050183577453703165,0.20093585907276346,60267.1875,55139.33984,57603.89063,59095.80859,55950.74609,48927.30469,1.793533347454513,5.969264075292045e-13,-5.67980936886147
2021-04-05 00:00:00+00:00,59057.87891,59057.87891,59891.29688,57694.82422,58760.875,60706272115.0,0.505445003,PROFIT,0.000855847,54136.739219,30309.6410111,2196.4726599999995,297.00390999999945,0.037379849,65.94099438361991,57844.00700636205,56355.340052404266,1488.6669539577852,1489.6101023552928,Neutral,Sell,0,14,4,0,57060.439454,2252.6496826629573,61565.73881932591,52555.14008867409,9010.598730651822,87.14952945610148,80.93912382382221,2410.659598571429,2499074915136.0,18155.1500739095,58819.56696571428,56796.312891333335,570.5425702532077,2508.0092907432286,0.022643726041851053,0.20742183302355444,60267.1875,57168.67578,58758.55469,59384.3125,57750.19922,48912.38281,1.786122745537436,6.15749373132134e-13,-0.9431483975076844
2021-04-06 00:00:00+00:00,58192.35938,58192.35938,59479.57813,57646.80859,59171.93359,66058027988.0,-1.65547103,LOSS,-0.002844825,54341.6852348,30545.8798783,1832.7695400000011,-979.5742099999989,0.030973629,61.6195204531942,57897.59967922943,56491.4155581521,1406.1841210773346,1472.9249060997013,Neutral,Sell,1,14,4,0,57026.51269650001,2228.9324315323943,61484.3775595648,52568.64783343522,8915.729726129575,77.95226308637044,83.02353811928886,2361.946987142858,2433016887148.0,18250.938753396225,58715.948104285715,57029.16849033334,613.9646863802094,2285.574198325914,-0.012310937727558202,0.1364209984602871,60267.1875,57168.67578,59057.87891,57603.89063,58917.69141,51206.69141,1.7790184945173149,4.68885159660331e-13,-66.74078502236671
2021-04-07 00:00:00+00:00,56048.9375,56048.9375,58731.14453,55604.02344,58186.50781,75645303584.0,-3.673652867,LOSS,-0.006554367,54478.666563,30770.6528324,3127.1210900000005,-2137.570310000003,0.053743062,60.88716420228061,57613.190113194134,56458.63940569638,1154.5507074977504,1409.2500663793112,Neutral,Sell,2,14,4,0,56936.013477500004,2230.1003275241824,61396.21413254837,52475.81282245164,8920.401310096728,55.17562860295243,73.4258070484748,2246.166295,2357371583564.0,18355.604959622357,58305.96317142857,57155.91562566667,1165.967836649146,2109.885166780544,-0.04870929091973042,0.0727783172858707,60267.1875,55604.02344,58192.35938,58758.55469,58918.83203,52246.52344,1.7704748371681154,7.10461316878995e-13,-254.69935888156078
2021-04-08 00:00:00+00:00,58323.95313,58323.95313,58338.73828,55879.08594,56099.91406,53053855641.0,3.964425079,PROFIT,0.00679725,54602.165469399995,31007.58124065,2459.6523400000005,2224.039069999999,0.043844137,70.37605353362726,57722.5382696258,56596.81079268184,1125.727476943961,1352.5455484922413,Overbought,Sell,3,14,4,0,56934.87851699999,2229.350278981768,61393.57907496353,52476.17795903645,8917.401115927074,77.63140210032931,70.25309792988406,2240.7260042857147,2410425439205.0,18430.04131007105,58195.698105714284,57272.57682366667,1114.1697310070567,2072.9421013123424,-0.013061086368325148,0.06383752478623372,60267.1875,55604.02344,56048.9375,59057.87891,59095.80859,54824.11719,1.7609295302859098,8.264081181334022e-13,-226.8180715482804
2021-04-09 00:00:00+00:00,58245.00391,58245.00391,58937.04688,57807.86328,58326.5625,46655208546.0,-0.139830963,LOSS,-0.000240074,54733.46960999999,31246.494961349996,1129.183600000004,-81.55859000000055,0.01935968,62.05480270039529,57802.917598914144,56718.89917174244,1084.0184271717008,1298.8401242281334,Neutral,Sell,4,14,4,0,56931.44648599999,2227.1677543175942,61385.78199463518,52477.110977364806,8908.671017270375,66.43276071350327,66.41326380559501,2067.277902142858,2363770230659.0,18496.628540148173,58032.93973571429,57347.125261333334,987.6267861184263,2066.120037061089,-0.019185346129922842,0.03993056593777489,60110.26953,55604.02344,58323.95313,58192.35938,59384.3125,56008.55078,1.7516674967128938,4.149521694005976e-13,-214.82169705643264
2021-04-10 00:00:00+00:00,59793.23438,59793.23438,61276.66406,58038.70703,58253.77734,58238470525.0,2.642673319,PROFIT,0.004419686,54811.5716414,31492.768833449998,3237.957030000005,1539.4570400000011,0.055583641,64.04115814611293,58109.120180619655,56946.62770568745,1162.4924749322017,1271.5705943689472,Neutral,Sell,5,14,4,1,57044.93711099999,2315.0200698852113,61674.97725077042,52414.896971229566,9260.080279540853,76.09511657239231,73.38642646207497,2132.4673557142864,2422008701184.0,18582.29046949,58345.70312857143,57413.395704333336,1160.6210644993678,2112.67639305757,0.03800687290486238,0.03439337644331886,61276.66406,55604.02344,58245.00391,56048.9375,57603.89063,57805.12109,1.7404494324164337,9.544145046896388e-13,-109.07811943674551
2021-04-11 00:00:00+00:00,60204.96484,60204.96484,60790.55469,59289.79688,59846.23047,46280252580.0,0.599426851,PROFIT,0.000995644,54893.6805476,31742.562725050004,1500.7578099999955,358.7343699999983,0.025076898,65.20358180685136,58431.55782052433,57187.98601193283,1243.5718085914996,1265.9708372134578,Neutral,Sell,6,14,4,1,57328.7281265,2338.1600580406835,62005.04824258137,52652.40801041863,9352.64023216274,82.53800546323424,75.02196091637661,2129.721540714286,2468288953764.0,18650.756625396658,58552.333150000006,57509.158204333326,1358.294486459595,2173.1097899422552,0.024616162831625266,0.050109371697726335,61276.66406,55604.02344,59793.23438,58323.95313,58758.55469,57332.08984,1.7293399094169555,5.418487713880147e-13,-22.399028621958223
2021-04-12 00:00:00+00:00,59893.45313,59893.45313,61253.03516,59589.875,60175.94531,51828688519.0,-0.469443706,LOSS,-0.000783798,54940.750704,31988.229658649998,1663.1601599999995,-282.4921800000011,0.027638289,58.57102556442989,58656.46479121289,57388.39098364151,1268.0738075713816,1266.3914312850427,Neutral,Buy,0,15,4,0,57586.4535175,2321.696843700599,62229.8472049012,52943.0598300988,9286.7873748024,75.61610151851997,78.08307451804886,2019.7502792857147,2416460265245.0,18727.440637754124,58671.70089571428,57464.170444,1444.130023345202,2106.0807497956,0.014148395360987553,-0.022037309016763706,61276.66406,55604.02344,60204.96484,58245.00391,59057.87891,61243.08594,1.7175302069004423,5.332623647204196e-13,1.682376286338922
2021-04-13 00:00:00+00:00,63503.45703,63503.45703,63742.28516,59869.95703,59890.01953,69983454362.0,6.033455204,PROFIT,0.009500987,55126.6734384,32252.2833598,3872.3281300000017,3613.4375,0.064657319,65.34171488232653,59402.155904872445,57841.35883892733,1560.7970659451166,1325.2725582170576,Neutral,Buy,1,15,4,0,58122.91308749999,2389.8166560856303,62902.54639967125,53343.27977532873,9559.26662434252,97.06536680415334,85.07315792863585,2139.5114400000007,2486443719607.0,18835.818690544096,59430.42913142857,57604.20846466667,2294.903354856575,2357.2162869007734,0.09126795521931275,0.07084277435226083,63742.28516,55604.02344,59893.45313,59793.23438,58192.35938,59302.31641,1.70923319826438,9.23894363166903e-13,235.524507728059
2021-04-14 00:00:00+00:00,63109.69531,63109.69531,64863.09766,61554.79688,63523.75391,77451779687.0,-0.651816948,LOSS,-0.001032832,55412.378828999994,32514.0782182,3308.3007799999978,-414.05859999999666,0.052079743,63.66166931340075,59972.54658258437,58231.605984932714,1740.9405976516573,1408.4061661039777,Neutral,Buy,2,15,4,0,58693.189845,2123.5093289403903,62940.20850288078,54446.171187119224,8494.037315761554,81.06287617597263,84.58144816621531,2218.4179692857147,2408991939920.0,18957.340013571385,60439.10881857143,57844.291667666665,2104.7549116768846,2538.2517522108947,0.12597487347552305,0.12882949227446572,64863.09766,55879.08594,63503.45703,60204.96484,56048.9375,55907.19922,1.704258028080356,6.724150588981416e-13,332.53443154767956
2021-04-15 00:00:00+00:00,63314.01172,63314.01172,63821.67188,62208.96484,63075.19531,60954381579.0,0.378621747,PROFIT,0.000598006,55684.55242280001,32776.77192915,1612.7070400000011,238.81640999999945,0.025568007,63.72632666871218,60486.61814218678,58608.08048382659,1878.53765836019,1502.4324645552203,Neutral,Buy,3,15,4,0,59102.024806,2188.983856218486,63479.99251843697,54724.05709356303,8755.93542487394,83.26953750242217,87.13259349418273,2256.411831428572,2469946321499.0,19052.378403323197,61151.97433142857,58061.26198033334,2113.9970773855052,2718.164698706408,0.08555761950630325,0.11458710625080193,64863.09766,57807.86328,63109.69531,59893.45313,58323.95313,56804.90234,1.698902885957387,4.1946134695604374e-13,376.10519380496976
2021-04-16 00:00:00+00:00,61572.78906,61572.78906,63594.72266,60222.53125,63258.50391,84293007468.0,-2.664803528,LOSS,-0.004327892,55974.1311728,33031.08761275,3372.1914099999995,-1685.7148499999967,0.053308112,56.50631573896794,60653.72136031189,58827.6885265061,1826.032833805788,1567.152538405334,Neutral,Buy,4,15,4,0,59381.988673,2124.9252948599515,63631.83926271991,55132.13808328009,8499.701179439813,64.46395695918727,76.26545687919402,2397.4322,2385653314031.0,19179.221940149968,61627.37221,58151.32513133334,1681.194409898181,2789.735724600326,0.05713425919143367,0.04589525183149967,64863.09766,58038.70703,63314.01172,63503.45703,58245.00391,58870.89453,1.6945894070770464,6.324144030599129e-13,258.88029540045386
2021-04-17 00:00:00+00:00,60683.82031,60683.82031,62572.17578,60361.35156,61529.92188,66138759198.0,-1.375105862,LOSS,-0.002266017,56261.0123446,33280.28351115,2210.824219999995,-846.1015699999989,0.03593088,59.669112757314174,60658.35196795621,58965.17976972787,1693.1721982283416,1592.3564703699358,Neutral,Buy,5,15,4,1,59618.642384000006,1981.3881767865082,63581.418737573025,55655.86603042699,7925.552707146038,54.86290258941249,67.53213235034065,2376.3211514285717,2319514554833.0,19276.848598007913,61754.59877142857,58245.48841233333,1547.6546926593649,2826.9525900428316,0.014894426421894424,0.04882390369905032,64863.09766,59289.79688,61572.78906,63109.69531,59793.23438,57858.92188,1.6905208252132433,5.432651056006888e-13,100.81572785840581
2021-04-18 00:00:00+00:00,56216.18359,56216.18359,61057.45703,52829.53516,60701.88672,97468872758.0,-7.389726032,LOSS,-0.013145193,56461.56695380001,33507.44197305,8227.921869999998,-4485.703130000002,0.135546394,43.3928736950164,59974.941448270634,58761.55042308136,1213.391025189274,1516.5633813338036,Neutral,Sell,6,15,4,1,59541.9416025,2084.5303500485006,63711.002302597,55372.880902403005,8338.121400193995,28.143356798952937,49.15673878251758,2839.381977142857,2222045682075.0,19404.528605791114,61184.77287857143,58174.47278733333,2593.940915849661,2850.981166836325,-0.0662533606754947,-0.03651398434284192,64863.09766,52829.53516,60683.82031,63314.01172,60204.96484,58346.65234,1.6850455788064032,1.3906634001661282e-12,-303.17235614452966
